,Date,return,Y1,predicted,binary,ticker,pTradeRate,tTradeBool,top,strat
39,2024-07-26,-0.0135577259264114,-0.0070716745097981,-0.019242173847089,0,ODFL,0.0,0.0,0,-0.0
40,2024-07-29,-0.0070716745097981,0.0173669225544397,-0.0060543761016656,0,ODFL,0.0,0.0173669225544397,1,-0.0
41,2024-07-30,0.0173669225544397,0.0248079676489096,0.0200595167886837,0,ODFL,0.0248079676489096,0.0248079676489096,1,0.0173669225544397
43,2024-07-02,-0.0002620056547748,0.0052701246871083,-0.0007190539471009,0,CMCSA,0.0,0.0052701246871083,1,-0.0
44,2024-07-03,0.0052701246871083,-0.0050059023542694,0.0083946391325689,0,CMCSA,-0.0050059023542694,0.0,0,0.0052701246871083
45,2024-07-05,-0.0050059023542694,-0.0140978199254756,-0.0053005336225772,0,CMCSA,0.0,0.0,0,-0.0
46,2024-07-08,-0.0140978199254756,0.0048101773696344,-0.0162207448265681,0,CMCSA,0.0,0.0048101773696344,1,-0.0
47,2024-07-09,0.0048101773696344,-0.0021349892770351,0.0086139886723637,0,CMCSA,-0.0021349892770351,0.0,0,0.0048101773696344
48,2024-07-10,-0.0021349892770351,0.0085129456254558,-0.0001112751893475,0,CMCSA,0.0,0.0085129456254558,0,-0.0
49,2024-07-11,0.0085129456254558,0.0142033137045202,0.0140023033807611,0,CMCSA,0.0142033137045202,0.0142033137045202,1,0.0
50,2024-07-12,0.0142033137045202,0.0168331752776519,0.014840876753779,0,CMCSA,0.0168331752776519,0.0168331752776519,1,0.0142033137045202
51,2024-07-15,0.0168331752776519,0.0170596623656461,0.014767155967453,0,CMCSA,0.0170596623656461,0.0170596623656461,0,0.0168331752776519
52,2024-07-16,0.0170596623656461,0.0244401075672024,0.0139563209229624,0,CMCSA,0.0244401075672024,0.0244401075672024,1,0.0
53,2024-07-17,0.0244401075672024,-0.0111484064474323,0.0123055146941827,0,CMCSA,-0.0111484064474323,0.0,0,0.0244401075672024
54,2024-07-18,-0.0111484064474323,-0.0014958257010168,-0.0183088058629769,0,CMCSA,0.0,0.0,0,-0.0
55,2024-07-19,-0.0014958257010168,-0.0138176560334347,-0.0034762829874154,0,CMCSA,0.0,0.0,0,-0.0
56,2024-07-22,-0.0138176560334347,-0.0261419421865735,-0.0193014140007103,0,CMCSA,0.0,0.0,0,-0.0
57,2024-07-23,-0.0261419421865735,-0.0109661197451016,-0.0218346540515476,0,CMCSA,0.0,0.0,0,-0.0
58,2024-07-24,-0.0109661197451016,0.003930347579664,-0.0199236074750744,0,CMCSA,0.0,0.003930347579664,0,-0.0
59,2024-07-25,0.003930347579664,0.0372171001183847,0.0039545059682411,0,CMCSA,0.0372171001183847,0.0372171001183847,1,0.0
60,2024-07-26,0.0372171001183847,0.0246373464876774,0.0125368916365467,0,CMCSA,0.0246373464876774,0.0246373464876774,1,0.0372171001183847
61,2024-07-29,0.0246373464876774,0.0031906043863375,0.012456370813495,0,CMCSA,0.0031906043863375,0.0031906043863375,0,0.0246373464876774
62,2024-07-30,0.0031906043863375,0.011208671787854,0.002319736610388,0,CMCSA,0.011208671787854,0.011208671787854,0,0.0
64,2024-07-02,0.0198670658631869,0.0112976189497863,0.018726640190661,0,PYPL,0.0112976189497863,0.0112976189497863,1,0.0198670658631869
65,2024-07-03,0.0112976189497863,0.0020100330751596,0.0105245634469407,0,PYPL,0.0020100330751596,0.0020100330751596,1,0.0112976189497863
66,2024-07-05,0.0020100330751596,-0.0112748047978881,0.0005937614581925,0,PYPL,-0.0112748047978881,0.0,0,0.0020100330751596
67,2024-07-08,-0.0112748047978881,-0.0015242640341601,-0.0241634937249621,0,PYPL,0.0,0.0,0,-0.0
68,2024-07-09,-0.0015242640341601,-0.0016963273419154,-0.002614180795255,0,PYPL,0.0,0.0,0,-0.0
69,2024-07-10,-0.0016963273419154,0.0183367930803072,-0.002614180795255,0,PYPL,0.0,0.0183367930803072,1,-0.0
70,2024-07-11,0.0183367930803072,0.0046565654460575,0.0189952615717376,0,PYPL,0.0046565654460575,0.0046565654460575,1,0.0183367930803072
71,2024-07-12,0.0046565654460575,0.0033129193818737,0.0034603059770987,0,PYPL,0.0033129193818737,0.0033129193818737,0,0.0046565654460575
72,2024-07-15,0.0033129193818737,0.0219177914170814,0.0020925642128655,0,PYPL,0.0219177914170814,0.0219177914170814,1,0.0
73,2024-07-16,0.0219177914170814,-0.0092645876916271,0.0239769853694566,0,PYPL,-0.0092645876916271,0.0,0,0.0219177914170814
74,2024-07-17,-0.0092645876916271,-0.0204560359753962,-0.0073487636534164,0,PYPL,0.0,0.0,0,-0.0
75,2024-07-18,-0.0204560359753962,-0.0112294510893431,-0.0260588944373746,0,PYPL,0.0,0.0,0,-0.0
76,2024-07-19,-0.0112294510893431,0.023981142547231,-0.0214929210782942,0,PYPL,0.0,0.023981142547231,1,-0.0
77,2024-07-22,0.023981142547231,-0.0175967584539855,0.0194873384668545,0,PYPL,-0.0175967584539855,0.0,0,0.023981142547231
78,2024-07-23,-0.0175967584539855,-0.0278503210973532,-0.0225373495665329,0,PYPL,0.0,0.0,0,-0.0
79,2024-07-24,-0.0278503210973532,-0.0147456651731812,-0.0277977068902392,0,PYPL,0.0,0.0,0,-0.0
80,2024-07-25,-0.0147456651731812,0.0185270588084119,-0.0255180213749821,0,PYPL,0.0,0.0185270588084119,1,-0.0
81,2024-07-26,0.0185270588084119,0.0110893862458543,0.0193244003301816,0,PYPL,0.0110893862458543,0.0110893862458543,1,0.0185270588084119
82,2024-07-29,0.0110893862458543,0.0823631293499372,0.0125992041578407,0,PYPL,0.0823631293499372,0.0823631293499372,1,0.0110893862458543
83,2024-07-30,0.0823631293499372,0.0274327388438791,0.0253227800189094,0,PYPL,0.0274327388438791,0.0274327388438791,1,0.0823631293499372
85,2024-07-02,0.0043845791605247,0.002808557077037,0.0060077692563668,0,KHC,0.002808557077037,0.002808557077037,1,0.0043845791605247
86,2024-07-03,0.002808557077037,0.0,0.004715315586912,0,KHC,0.0,0.0,0,0.002808557077037
87,2024-07-05,0.0,0.0003115227240369,-6.594101390937826e-05,0,KHC,0.0,0.0003115227240369,1,0.0
88,2024-07-08,0.0003115227240369,-0.0053099663164595,0.0027434706970441,0,KHC,-0.0053099663164595,0.0,0,0.0003115227240369
89,2024-07-09,-0.0053099663164595,-0.0003132413125719,-0.0035984004807445,0,KHC,0.0,0.0,0,-0.0
90,2024-07-10,-0.0003132413125719,0.008112376075867,0.0002582589460038,0,KHC,0.008112376075867,0.008112376075867,0,-0.0
91,2024-07-11,0.008112376075867,-0.0034241468584997,0.0116826847775894,0,KHC,-0.0034241468584997,0.0,0,0.0
92,2024-07-12,-0.0034241468584997,0.0068366089343249,-0.0028635676479484,0,KHC,0.0,0.0068366089343249,0,-0.0
93,2024-07-15,0.0068366089343249,0.0168896761071695,0.0071361002883783,0,KHC,0.0168896761071695,0.0168896761071695,0,0.0
94,2024-07-16,0.0168896761071695,0.0317677701669497,0.0121144979020886,0,KHC,0.0317677701669497,0.0317677701669497,1,0.0
95,2024-07-17,0.0317677701669497,-0.0038422114447691,0.0132743470620623,0,KHC,-0.0038422114447691,0.0,0,0.0317677701669497
96,2024-07-18,-0.0038422114447691,-0.0194355506856092,-0.0066667596652133,0,KHC,0.0,0.0,0,-0.0
97,2024-07-19,-0.0194355506856092,-0.0090992209037274,-0.015975347560366,0,KHC,0.0,0.0,0,-0.0
98,2024-07-22,-0.0090992209037274,-0.0006095842337262,-0.015975347560366,0,KHC,0.0,0.0,0,-0.0
99,2024-07-23,-0.0006095842337262,0.0075930510835454,-0.0005520656926658,0,KHC,0.0,0.0075930510835454,1,-0.0
100,2024-07-24,0.0075930510835454,0.0072355358752114,0.0089355177053427,0,KHC,0.0072355358752114,0.0072355358752114,0,0.0075930510835454
101,2024-07-25,0.0072355358752114,0.0021005166979504,0.0081734476925122,0,KHC,0.0021005166979504,0.0021005166979504,0,0.0
102,2024-07-26,0.0021005166979504,0.0017968725916014,0.0031293914620215,0,KHC,0.0017968725916014,0.0017968725916014,0,0.0
103,2024-07-29,0.0017968725916014,0.0124890708690636,0.0030194096893724,0,KHC,0.0124890708690636,0.0124890708690636,1,0.0
104,2024-07-30,0.0124890708690636,0.0396865679179271,0.0136898888226071,0,KHC,0.0396865679179271,0.0396865679179271,1,0.0124890708690636
106,2024-07-02,-0.0035025993509628,-0.0268184858090309,-0.0030439842356003,0,GILD,0.0,0.0,0,-0.0
107,2024-07-03,-0.0268184858090309,0.0015006921248502,-0.0170180409898809,0,GILD,0.0,0.0015006921248502,1,-0.0
108,2024-07-05,0.0015006921248502,0.0128130563314735,-0.0028247627373481,0,GILD,0.0,0.0128130563314735,1,0.0015006921248502
109,2024-07-08,0.0128130563314735,0.0031039722862535,0.0103747585585737,0,GILD,0.0031039722862535,0.0031039722862535,1,0.0128130563314735
110,2024-07-09,0.0031039722862535,0.0145046546764585,0.0055936000526115,0,GILD,0.0145046546764585,0.0145046546764585,1,0.0031039722862535
111,2024-07-10,0.0145046546764585,0.0175898596572174,0.0122912577210208,0,GILD,0.0175898596572174,0.0175898596572174,1,0.0145046546764585
112,2024-07-11,0.0175898596572174,-0.0001429591399369,0.0125184217553611,0,GILD,-0.0001429591399369,0.0,0,0.0175898596572174
113,2024-07-12,-0.0001429591399369,0.0120765621214513,0.0019472757829835,0,GILD,0.0120765621214513,0.0120765621214513,0,-0.0
114,2024-07-15,0.0120765621214513,0.0116533694873948,0.012450890156795,0,GILD,0.0116533694873948,0.0116533694873948,0,0.0
115,2024-07-16,0.0116533694873948,0.0229070818536012,0.0118273750713972,0,GILD,0.0229070818536012,0.0229070818536012,1,0.0
116,2024-07-17,0.0229070818536012,0.0028608299199934,0.0112635936740601,0,GILD,0.0028608299199934,0.0028608299199934,1,0.0229070818536012
117,2024-07-18,0.0028608299199934,-0.0130077082862449,0.0029857702908246,0,GILD,-0.0130077082862449,0.0,0,0.0028608299199934
118,2024-07-19,-0.0130077082862449,-0.0020693101847933,-0.0141233971152412,0,GILD,0.0,0.0,0,-0.0
119,2024-07-22,-0.0020693101847933,-0.0172731063920851,-0.0010464997404406,0,GILD,0.0,0.0,0,-0.0
120,2024-07-23,-0.0172731063920851,0.0322140506355122,-0.0139341906462234,0,GILD,0.0,0.0322140506355122,1,-0.0
121,2024-07-24,0.0322140506355122,0.0401360729459006,0.0127957929232077,0,GILD,0.0401360729459006,0.0401360729459006,1,0.0322140506355122
122,2024-07-25,0.0401360729459006,0.0065138321261169,0.0122188832819742,0,GILD,0.0065138321261169,0.0065138321261169,0,0.0401360729459006
123,2024-07-26,0.0065138321261169,0.0093060151384226,0.0081920407418888,0,GILD,0.0093060151384226,0.0093060151384226,0,0.0
124,2024-07-29,0.0093060151384226,0.004108359632245,0.011342560426454,0,GILD,0.004108359632245,0.004108359632245,0,0.0
125,2024-07-30,0.004108359632245,-0.0258272156597888,0.0076016735198549,0,GILD,-0.0258272156597888,0.0,0,0.0
127,2024-07-02,0.0009175272545647,0.0118513781308878,-0.0001113539752388,0,GEHC,0.0,0.0118513781308878,1,0.0
128,2024-07-03,0.0118513781308878,-0.0023331955806453,0.0143005625769043,0,GEHC,-0.0023331955806453,0.0,0,0.0118513781308878
129,2024-07-05,-0.0023331955806453,-0.0092562435805243,-0.0056938524997855,0,GEHC,0.0,0.0,0,-0.0
130,2024-07-08,-0.0092562435805243,0.0067877319975943,-0.0192305384005136,0,GEHC,0.0,0.0067877319975943,1,-0.0
131,2024-07-09,0.0067877319975943,0.0291026326961123,0.0055836919974151,0,GEHC,0.0291026326961123,0.0291026326961123,1,0.0067877319975943
132,2024-07-10,0.0291026326961123,0.010058036518071,0.0217602911914733,0,GEHC,0.010058036518071,0.010058036518071,0,0.0291026326961123
133,2024-07-11,0.010058036518071,0.0042440779772545,0.0173269585535403,0,GEHC,0.0042440779772545,0.0042440779772545,0,0.0
134,2024-07-12,0.0042440779772545,-0.0011216946525638,0.0102268955154668,0,GEHC,-0.0011216946525638,0.0,0,0.0
135,2024-07-15,-0.0011216946525638,0.0300949654870534,0.0034769347998669,0,GEHC,0.0300949654870534,0.0300949654870534,1,-0.0
136,2024-07-16,0.0300949654870534,-0.0020591428429114,0.0319826599746171,0,GEHC,-0.0020591428429114,0.0,0,0.0300949654870534
137,2024-07-17,-0.0020591428429114,-0.0182323857153488,0.0031492181346569,0,GEHC,-0.0182323857153488,0.0,0,-0.0
138,2024-07-18,-0.0182323857153488,-0.0063201414174825,-0.0145543659961936,0,GEHC,0.0,0.0,0,-0.0
139,2024-07-19,-0.0063201414174825,0.0097730831340395,-0.0056955763635797,0,GEHC,0.0,0.0097730831340395,1,-0.0
140,2024-07-22,0.0097730831340395,-0.0050602225148057,0.0118491185221626,0,GEHC,-0.0050602225148057,0.0,0,0.0097730831340395
141,2024-07-23,-0.0050602225148057,-0.0140803178283841,-0.0030623301256654,0,GEHC,0.0,0.0,0,-0.0
142,2024-07-24,-0.0140803178283841,0.0028819733832529,-0.0153312548345441,0,GEHC,0.0,0.0028819733832529,0,-0.0
143,2024-07-25,0.0028819733832529,0.0072310729953146,0.004892854101186,0,GEHC,0.0072310729953146,0.0072310729953146,0,0.0
144,2024-07-26,0.0072310729953146,0.019071670305461,0.0091544136249071,0,GEHC,0.019071670305461,0.019071670305461,1,0.0
145,2024-07-29,0.019071670305461,0.007285987998989,0.0242261782549365,0,GEHC,0.007285987998989,0.007285987998989,0,0.019071670305461
146,2024-07-30,0.007285987998989,0.0236739384990461,0.0175475046396794,0,GEHC,0.0236739384990461,0.0236739384990461,1,0.0
148,2024-07-02,0.0107329443682541,-0.0011160160825609,0.0078876484250944,0,FAST,-0.0011160160825609,0.0,0,0.0107329443682541
149,2024-07-03,-0.0011160160825609,0.0074693114401531,-0.000262469524468,0,FAST,0.0,0.0074693114401531,1,-0.0
150,2024-07-05,0.0074693114401531,-0.0052385233786172,0.0094252782100017,0,FAST,-0.0052385233786172,0.0,0,0.0074693114401531
151,2024-07-08,-0.0052385233786172,-0.0043065593635715,-0.003263230439268,0,FAST,0.0,0.0,0,-0.0
152,2024-07-09,-0.0043065593635715,0.0150711907157542,-0.0051324264208608,0,FAST,0.0,0.0150711907157542,1,-0.0
153,2024-07-10,0.0150711907157542,0.0103384395289879,0.0138381917824849,0,FAST,0.0103384395289879,0.0103384395289879,1,0.0150711907157542
154,2024-07-11,0.0103384395289879,0.0195980113925661,0.0150080142888408,0,FAST,0.0195980113925661,0.0195980113925661,1,0.0103384395289879
155,2024-07-12,0.0195980113925661,0.0358708782729542,0.0112257492228481,0,FAST,0.0358708782729542,0.0358708782729542,1,0.0195980113925661
156,2024-07-15,0.0358708782729542,0.0175364868445342,0.0152367144075045,0,FAST,0.0175364868445342,0.0175364868445342,1,0.0358708782729542
157,2024-07-16,0.0175364868445342,0.0138112339643245,0.0145477655062906,0,FAST,0.0138112339643245,0.0138112339643245,0,0.0175364868445342
158,2024-07-17,0.0138112339643245,-0.0167126901886951,0.0135021050914947,0,FAST,-0.0167126901886951,0.0,0,0.0
159,2024-07-18,-0.0167126901886951,-0.0137509599846018,-0.0131086393533776,0,FAST,0.0,0.0,0,-0.0
160,2024-07-19,-0.0137509599846018,0.0057281043760877,-0.0134325224422265,0,FAST,0.0,0.0057281043760877,1,-0.0
161,2024-07-22,0.0057281043760877,-0.0055807410603814,0.0075548724676635,0,FAST,-0.0055807410603814,0.0,0,0.0057281043760877
162,2024-07-23,-0.0055807410603814,-0.0087273608901202,-0.0088696482597446,0,FAST,0.0,0.0,0,-0.0
163,2024-07-24,-0.0087273608901202,0.02566691814799,-0.0130991731621312,0,FAST,0.0,0.02566691814799,1,-0.0
164,2024-07-25,0.02566691814799,0.0244546790410042,0.0126115679950337,0,FAST,0.0244546790410042,0.0244546790410042,1,0.02566691814799
165,2024-07-26,0.0244546790410042,0.0059506857100632,0.0116273404212623,0,FAST,0.0059506857100632,0.0059506857100632,0,0.0244546790410042
166,2024-07-29,0.0059506857100632,0.0014116105379843,0.0096746742943918,0,FAST,0.0014116105379843,0.0014116105379843,0,0.0
167,2024-07-30,0.0014116105379843,-0.001976834733739,0.0004268706849032,0,FAST,-0.001976834733739,0.0,0,0.0
169,2024-07-02,-0.0071808440075057,-0.0063620054518721,-0.0098221074862448,0,BKR,0.0,0.0,0,-0.0
170,2024-07-03,-0.0063620054518721,-0.0072791118060073,-0.0088126871172384,0,BKR,0.0,0.0,0,-0.0
171,2024-07-05,-0.0072791118060073,-0.0014622915956771,-0.0103141972087124,0,BKR,0.0,0.0,0,-0.0
172,2024-07-08,-0.0014622915956771,-0.0218943029797754,-0.0055442216939079,0,BKR,0.0,0.0,0,-0.0
173,2024-07-09,-0.0218943029797754,0.0121898296863138,-0.0177232235636813,0,BKR,0.0,0.0121898296863138,1,-0.0
174,2024-07-10,0.0121898296863138,0.019605549225676,0.0127516351052179,0,BKR,0.019605549225676,0.019605549225676,1,0.0121898296863138
175,2024-07-11,0.019605549225676,-0.000289764435483,0.0128284319196774,0,BKR,-0.000289764435483,0.0,0,0.019605549225676
176,2024-07-12,-0.000289764435483,0.0344714119312005,-0.0015077815658149,0,BKR,0.0,0.0344714119312005,1,-0.0
177,2024-07-15,0.0344714119312005,0.0163869842846745,0.0149955365631849,0,BKR,0.0163869842846745,0.0163869842846745,0,0.0344714119312005
178,2024-07-16,0.0163869842846745,-0.0038641889490112,0.0149955365631849,0,BKR,-0.0038641889490112,0.0,0,0.0
179,2024-07-17,-0.0038641889490112,-0.0074948431508354,-0.0032651979818737,0,BKR,0.0,0.0,0,-0.0
180,2024-07-18,-0.0074948431508354,0.0011139214657053,-0.0119535177117361,0,BKR,0.0,0.0011139214657053,1,-0.0
181,2024-07-19,0.0011139214657053,-0.0075430014630183,0.000696333070106,0,BKR,-0.0075430014630183,0.0,0,0.0011139214657053
182,2024-07-22,-0.0075430014630183,-0.000280418494073,-0.0112315250240882,0,BKR,0.0,0.0,0,-0.0
183,2024-07-23,-0.000280418494073,-0.0212623167321171,-0.0024812492068886,0,BKR,0.0,0.0,0,-0.0
184,2024-07-24,-0.0212623167321171,0.0192968607708808,-0.0177232235636813,0,BKR,0.0,0.0192968607708808,1,-0.0
185,2024-07-25,0.0192968607708808,0.0565492610731739,0.0126087335117736,0,BKR,0.0565492610731739,0.0565492610731739,1,0.0192968607708808
186,2024-07-26,0.0565492610731739,0.0215457537216097,0.0149955365631849,0,BKR,0.0215457537216097,0.0215457537216097,1,0.0565492610731739
187,2024-07-29,0.0215457537216097,-0.0059966164193438,0.0149955365631849,0,BKR,-0.0059966164193438,0.0,0,0.0215457537216097
188,2024-07-30,-0.0059966164193438,0.0124741618586397,-0.0087025414671541,0,BKR,0.0,0.0124741618586397,0,-0.0
190,2024-07-02,0.0040652467913254,0.0011825772136487,0.0040918730911375,0,ADP,0.0011825772136487,0.0011825772136487,0,0.0
191,2024-07-03,0.0011825772136487,-0.0057146899233024,0.0019873915106673,0,ADP,-0.0057146899233024,0.0,0,0.0
192,2024-07-05,-0.0057146899233024,-0.0090405524792407,-0.0065800907922729,0,ADP,0.0,0.0,0,-0.0
193,2024-07-08,-0.0090405524792407,0.0054256429055332,-0.0086735613722829,0,ADP,0.0,0.0054256429055332,1,-0.0
194,2024-07-09,0.0054256429055332,-0.0023888285755375,0.0063896189740789,0,ADP,-0.0023888285755375,0.0,0,0.0054256429055332
195,2024-07-10,-0.0023888285755375,0.0063008892957938,-0.0013380128056477,0,ADP,0.0,0.0063008892957938,0,-0.0
196,2024-07-11,0.0063008892957938,0.0100919228456479,0.0075810525038891,0,ADP,0.0100919228456479,0.0100919228456479,1,0.0
197,2024-07-12,0.0100919228456479,0.0192241391605625,0.0109406513845489,0,ADP,0.0192241391605625,0.0192241391605625,1,0.0100919228456479
198,2024-07-15,0.0192241391605625,0.0130207297170181,0.0124047767171102,0,ADP,0.0130207297170181,0.0130207297170181,0,0.0192241391605625
199,2024-07-16,0.0130207297170181,0.0138568182600651,0.0124724249636107,0,ADP,0.0138568182600651,0.0138568182600651,1,0.0
200,2024-07-17,0.0138568182600651,-0.0074499735541974,0.0114618254915708,0,ADP,-0.0074499735541974,0.0,0,0.0138568182600651
201,2024-07-18,-0.0074499735541974,-0.0017395585834915,-0.0103044974317688,0,ADP,0.0,0.0,0,-0.0
202,2024-07-19,-0.0017395585834915,0.0041215682178493,-0.0015743599988661,0,ADP,0.0,0.0041215682178493,1,-0.0
203,2024-07-22,0.0041215682178493,0.0014506212075169,0.003867012003171,0,ADP,0.0014506212075169,0.0014506212075169,1,0.0041215682178493
204,2024-07-23,0.0014506212075169,-0.0050459284344716,0.0022843570681431,0,ADP,-0.0050459284344716,0.0,0,0.0014506212075169
205,2024-07-24,-0.0050459284344716,0.009986374721099,-0.0049415740092015,0,ADP,0.0,0.009986374721099,1,-0.0
206,2024-07-25,0.009986374721099,0.0123047698363022,0.0094379828534373,0,ADP,0.0123047698363022,0.0123047698363022,0,0.009986374721099
207,2024-07-26,0.0123047698363022,0.0100024797105737,0.0105282840435409,0,ADP,0.0100024797105737,0.0100024797105737,0,0.0
208,2024-07-29,0.0100024797105737,0.009864525007673,0.0097185709428749,0,ADP,0.009864525007673,0.009864525007673,1,0.0
209,2024-07-30,0.009864525007673,0.0187568148673661,0.0092086485106006,0,ADP,0.0187568148673661,0.0187568148673661,1,0.009864525007673
