Date,return,Y1,predicted_Y1,binary,pTradeRate,tTradeBool,
26/07/2024,-0.005671816,0.007115706,-0.007379839,0,0,0.007115706,0.007115706
29/07/2024,0.007115706,0.003128067,0.006047024,0,0.003128067,0.003128067,0
1/07/2024,-0.012733135,0.004065247,-0.009503504,0,0,0.004065247,0.004065247
2/07/2024,0.004065247,0.001182577,0.003615315,0,0.001182577,0.001182577,0
3/07/2024,0.001182577,-0.00571469,0.000974102,0,-0.00571469,0,0.00571469
5/07/2024,-0.00571469,-0.009040552,-0.006988782,0,0,0,0
8/07/2024,-0.009040552,0.005425643,-0.010553804,0,0,0.005425643,0.005425643
9/07/2024,0.005425643,-0.002388829,0.004634627,0,-0.002388829,0,0.002388829
10/07/2024,-0.002388829,0.006300889,-0.002233932,0,0,0.006300889,0.006300889
11/07/2024,0.006300889,0.010091923,0.007092062,0,0.010091923,0.010091923,0
12/07/2024,0.010091923,0.019224139,0.010670571,0,0.019224139,0.019224139,0
15/07/2024,0.019224139,0.01302073,0.010679319,0,0.01302073,0.01302073,0
16/07/2024,0.01302073,0.013856818,0.010528343,0,0.013856818,0.013856818,0
17/07/2024,0.013856818,-0.007449974,0.011769473,0,-0.007449974,0,0.007449974
18/07/2024,-0.007449974,-0.001739559,-0.00923364,0,0,0,0
19/07/2024,-0.001739559,0.004121568,-0.001130749,0,0,0.004121568,0.004121568
22/07/2024,0.004121568,0.001450621,0.004087408,0,0.001450621,0.001450621,0
23/07/2024,0.001450621,-0.005045928,0.002383482,0,-0.005045928,0,0.005045928
24/07/2024,-0.005045928,0.009986375,-0.005289941,0,0,0.009986375,0.009986375
25/07/2024,0.009986375,0.01230477,0.011403386,0,0.01230477,0.01230477,0
26/07/2024,0.01230477,0.01000248,0.011520949,0,0.01000248,0.01000248,0
29/07/2024,0.01000248,0.009864525,0.012835842,0,0.009864525,0.009864525,0
1/07/2024,-0.006561129,-0.007180844,-0.006254649,0,0,0,0
2/07/2024,-0.007180844,-0.006362005,-0.007304999,0,0,0,0
3/07/2024,-0.006362005,-0.007279112,-0.006254649,0,0,0,0
5/07/2024,-0.007279112,-0.001462292,-0.007304999,0,0,0,0
8/07/2024,-0.001462292,-0.021894303,-0.001701554,0,0,0,0
9/07/2024,-0.021894303,0.01218983,-0.020150898,0,0,0.01218983,0.01218983
10/07/2024,0.01218983,0.019605549,0.016498314,0,0.019605549,0.019605549,0
11/07/2024,0.019605549,-0.000289764,0.016267087,0,-0.000289764,0,0.000289764
12/07/2024,-0.000289764,0.034471412,-0.000867706,0,0,0.034471412,0.034471412
15/07/2024,0.034471412,0.016386984,0.01703747,0,0.016386984,0.016386984,0
16/07/2024,0.016386984,-0.003864189,0.016844304,0,-0.003864189,0,0.003864189
17/07/2024,-0.003864189,-0.007494843,-0.004028743,0,0,0,0
18/07/2024,-0.007494843,0.001113921,-0.007041112,0,0,0.001113921,0.001113921
19/07/2024,0.001113921,-0.007543001,0.000923378,0,-0.007543001,0,0.007543001
22/07/2024,-0.007543001,-0.000280418,-0.007304999,0,0,0,0
23/07/2024,-0.000280418,-0.021262317,-0.001131592,0,0,0,0
24/07/2024,-0.021262317,0.019296861,-0.020150898,0,0,0.019296861,0.019296861
25/07/2024,0.019296861,0.056549261,0.016498314,0,0.056549261,0.056549261,0
26/07/2024,0.056549261,0.021545754,0.015700309,0,0.021545754,0.021545754,0
29/07/2024,0.021545754,-0.005996616,0.015604425,0,-0.005996616,0,0.005996616
1/07/2024,-0.000215721,-0.012809819,-0.001422495,0,0,0,0
2/07/2024,-0.012809819,-0.018570133,-0.01823236,0,0,0,0
3/07/2024,-0.018570133,0.004619532,-0.023881637,0,0,0.004619532,0.004619532
5/07/2024,0.004619532,0.010667532,0.003785254,0,0.010667532,0.010667532,0
8/07/2024,0.010667532,0.004331336,0.016412772,0,0.004331336,0.004331336,0
9/07/2024,0.004331336,0.015980949,0.006441049,0,0.015980949,0.015980949,0
10/07/2024,0.015980949,0.017251,0.01938473,0,0.017251,0.017251,0
11/07/2024,0.017251,-0.028875782,0.017239862,0,-0.028875782,0,0.028875782
12/07/2024,-0.028875782,-0.037556427,-0.024818929,0,0,0,0
15/07/2024,-0.037556427,0.0154056,-0.026788849,0,0,0.0154056,0.0154056
16/07/2024,0.0154056,0.014602653,0.018139406,0,0.014602653,0.014602653,0
17/07/2024,0.014602653,-0.013581062,0.019877918,0,-0.013581062,0,0.013581062
18/07/2024,-0.013581062,0.005092423,-0.01912339,0,0,0.005092423,0.005092423
19/07/2024,0.005092423,0.001015434,0.003862203,0,0.001015434,0.001015434,0
22/07/2024,0.001015434,-0.010378926,-0.000697681,0,0,0,0
23/07/2024,-0.010378926,0.007727901,-0.009931224,0,0,0.007727901,0.007727901
24/07/2024,0.007727901,0.00621875,0.007236064,0,0.00621875,0.00621875,0
25/07/2024,0.00621875,-0.07422299,0.005489082,0,-0.07422299,0,0.07422299
26/07/2024,-0.07422299,0.015319823,-0.022863615,0,0,0.015319823,0.015319823
29/07/2024,0.015319823,-0.011916041,0.022548358,0,-0.011916041,0,0.011916041
1/07/2024,-0.019530676,0.008032274,-0.017449329,0,0,0.008032274,0.008032274
2/07/2024,0.008032274,0.000173605,0.007951383,0,0.000173605,0.000173605,0
3/07/2024,0.000173605,0.003379624,0.000766036,0,0.003379624,0.003379624,0
5/07/2024,0.003379624,0.013766862,0.003940335,0,0.013766862,0.013766862,0
8/07/2024,0.013766862,-0.001795982,0.014947085,0,-0.001795982,0,0.001795982
9/07/2024,-0.001795982,0.003155326,-0.001468247,0,0,0.003155326,0.003155326
10/07/2024,0.003155326,-0.013534656,0.003723492,0,-0.013534656,0,0.013534656
11/07/2024,-0.013534656,0.022610992,-0.017449329,0,0,0.022610992,0.022610992
12/07/2024,0.022610992,0.015175743,0.018994353,0,0.015175743,0.015175743,0
15/07/2024,0.015175743,0.007576374,0.018994353,0,0.007576374,0.007576374,0
16/07/2024,0.007576374,-0.031931253,0.007599304,0,-0.031931253,0,0.031931253
17/07/2024,-0.031931253,-0.01491905,-0.017321131,0,0,0,0
18/07/2024,-0.01491905,0.009291235,-0.01738758,0,0,0.009291235,0.009291235
19/07/2024,0.009291235,-0.014689275,0.009429145,0,-0.014689275,0,0.014689275
22/07/2024,-0.014689275,0.002503654,-0.016920702,0,0,0.002503654,0.002503654
23/07/2024,0.002503654,-0.029366567,0.0029362,0,-0.029366567,0,0.029366567
24/07/2024,-0.029366567,-0.039090643,-0.018243179,0,0,0,0
25/07/2024,-0.039090643,0.011170021,-0.018285136,0,0,0.011170021,0.011170021
26/07/2024,0.011170021,0.014522525,0.012621763,0,0.014522525,0.014522525,0
29/07/2024,0.014522525,-0.009133115,0.019179933,0,-0.009133115,0,0.009133115
1/07/2024,0.021730058,0.010114444,0.040052164,0,0.010114444,0.010114444,0
2/07/2024,0.010114444,0.04237204,0.011237837,0,0.04237204,0.04237204,0
3/07/2024,0.04237204,-0.015097043,0.040052164,0,-0.015097043,0,0.015097043
5/07/2024,-0.015097043,0.024673883,-0.017653602,0,0,0.024673883,0.024673883
8/07/2024,0.024673883,-0.007214424,0.040052164,0,-0.007214424,0,0.007214424
9/07/2024,-0.007214424,0.006544017,-0.005717124,0,0,0.006544017,0.006544017
10/07/2024,0.006544017,-0.022454708,0.008598266,0,-0.022454708,0,0.022454708
11/07/2024,-0.022454708,-0.003099849,-0.024652534,0,0,0,0
12/07/2024,-0.003099849,0.00792419,-0.004050007,0,0,0.00792419,0.00792419
15/07/2024,0.00792419,-0.011971934,0.008546498,0,-0.011971934,0,0.011971934
16/07/2024,-0.011971934,-0.082416974,-0.009391635,0,0,0,0
17/07/2024,-0.082416974,0.028690806,-0.024652534,0,0,0.028690806,0.028690806
18/07/2024,0.028690806,-0.01994591,0.040052164,0,-0.01994591,0,0.01994591
19/07/2024,-0.01994591,0.023304289,-0.022807625,0,0,0.023304289,0.023304289
22/07/2024,0.023304289,0.016686079,0.036453578,0,0.016686079,0.016686079,0
23/07/2024,0.016686079,-0.078934093,0.018440807,0,-0.078934093,0,0.078934093
24/07/2024,-0.078934093,-0.013839222,-0.024652534,0,0,0,0
25/07/2024,-0.013839222,0.01575366,-0.012608886,0,0,0.01575366,0.01575366
26/07/2024,0.01575366,-0.009342481,0.016512573,0,-0.009342481,0,0.009342481
29/07/2024,-0.009342481,-0.045626466,-0.006896482,0,0,0,0
1/07/2024,0.010247922,0.018671835,0.008199843,0,0.018671835,0.018671835,0
2/07/2024,0.018671835,-0.004143929,0.021587427,0,-0.004143929,0,0.004143929
3/07/2024,-0.004143929,0.017720104,-0.005248658,0,0,0.017720104,0.017720104
5/07/2024,0.017720104,-0.011746968,0.022065431,0,-0.011746968,0,0.011746968
8/07/2024,-0.011746968,-0.006639004,-0.012826349,0,0,0,0
9/07/2024,-0.006639004,0.014298036,-0.006648176,0,0,0.014298036,0.014298036
10/07/2024,0.014298036,-0.018079848,0.01432651,0,-0.018079848,0,0.018079848
11/07/2024,-0.018079848,0.005081492,-0.021842188,0,0,0.005081492,0.005081492
12/07/2024,0.005081492,-0.00012675,0.002840426,0,-0.00012675,0,0.00012675
15/07/2024,-0.00012675,-0.012433193,-0.00108059,0,0,0,0
16/07/2024,-0.012433193,-0.078760421,-0.013495954,0,0,0,0
17/07/2024,-0.078760421,-0.036367676,-0.020736475,0,0,0,0
18/07/2024,-0.036367676,0.007601692,-0.02076397,0,0,0.007601692,0.007601692
19/07/2024,0.007601692,0.025149816,0.010060193,0,0.025149816,0.025149816,0
22/07/2024,0.025149816,-0.014349349,0.028655577,0,-0.014349349,0,0.014349349
23/07/2024,-0.014349349,-0.060637852,-0.02073691,0,0,0,0
24/07/2024,-0.060637852,-0.030342286,-0.020458127,0,0,0,0
25/07/2024,-0.030342286,0.001585567,-0.020485187,0,0,0.001585567,0.001585567
26/07/2024,0.001585567,0.001004091,0.004871334,0,0.001004091,0.001004091,0
29/07/2024,0.001004091,-0.023196867,0.000592986,0,-0.023196867,0,0.023196867
1/07/2024,-0.02099255,-0.000319442,-0.025423677,0,0,0,0
2/07/2024,-0.000319442,-0.004619977,-0.001415907,0,0,0,0
3/07/2024,-0.004619977,-0.008333178,-0.005029592,0,0,0,0
5/07/2024,-0.008333178,0.002631726,-0.017127893,0,0,0.002631726,0.002631726
8/07/2024,0.002631726,-0.009590696,0.001574052,0,-0.009590696,0,0.009590696
9/07/2024,-0.009590696,0.018770547,-0.017754084,0,0,0.018770547,0.018770547
10/07/2024,0.018770547,0.022364266,0.012874418,0,0.022364266,0.022364266,0
11/07/2024,0.022364266,0.02069402,0.017820593,0,0.02069402,0.02069402,0
12/07/2024,0.02069402,0.01851465,0.013170662,0,0.01851465,0.01851465,0
15/07/2024,0.01851465,0.029921159,0.01359585,0,0.029921159,0.029921159,0
16/07/2024,0.029921159,-0.011996288,0.0168574,0,-0.011996288,0,0.011996288
17/07/2024,-0.011996288,-0.013937503,-0.017140459,0,0,0,0
18/07/2024,-0.013937503,-0.021015175,-0.015120807,0,0,0,0
19/07/2024,-0.021015175,0.015953208,-0.015565667,0,0,0.015953208,0.015953208
22/07/2024,0.015953208,-0.010245017,0.015444223,0,-0.010245017,0,0.010245017
23/07/2024,-0.010245017,-0.004092601,-0.014491482,0,0,0,0
24/07/2024,-0.004092601,-0.002577428,-0.005115627,0,0,0,0
25/07/2024,-0.002577428,0.004887043,-0.001213794,0,0,0.004887043,0.004887043
26/07/2024,0.004887043,0.007156337,0.003241126,0,0.007156337,0.007156337,0
29/07/2024,0.007156337,0.004656594,0.004880151,0,0.004656594,0.004656594,0
1/07/2024,-0.009882774,0.024954628,-0.011390819,0,0,0.024954628,0.024954628
2/07/2024,0.024954628,-0.007441126,0.018007081,0,-0.007441126,0,0.007441126
3/07/2024,-0.007441126,0.001790955,-0.014715142,0,0,0.001790955,0.001790955
5/07/2024,0.001790955,-0.037921353,-0.007638655,0,0,0,0
8/07/2024,-0.037921353,0.011463523,-0.035626829,0,0,0.011463523,0.011463523
9/07/2024,0.011463523,0.000136116,0.015280441,0,0.000136116,0.000136116,0
10/07/2024,0.000136116,0.034078443,0.003211071,0,0.034078443,0.034078443,0
11/07/2024,0.034078443,0.022433379,0.018368512,0,0.022433379,0.022433379,0
12/07/2024,0.022433379,0.042641287,0.010115569,0,0.042641287,0.042641287,0
15/07/2024,0.042641287,0.008680955,0.008948237,0,0.008680955,0.008680955,0
16/07/2024,0.008680955,0.008757504,-0.003485378,0,0,0.008757504,0.008757504
17/07/2024,0.008757504,-0.026599464,-0.003485378,0,0,0,0
18/07/2024,-0.026599464,-0.004112562,-0.04246376,0,0,0,0
19/07/2024,-0.004112562,-0.023181926,-0.015306573,0,0,0,0
22/07/2024,-0.023181926,0.022338671,-0.043482945,0,0,0.022338671,0.022338671
23/07/2024,0.022338671,-0.023329665,0.008764799,0,-0.023329665,0,0.023329665
24/07/2024,-0.023329665,0.008186216,-0.043666384,0,0,0.008186216,0.008186216
25/07/2024,0.008186216,0.153747217,-0.003856272,0,0,0.153747217,0.153747217
26/07/2024,0.153747217,0.026149817,0.016843164,0,0.026149817,0.026149817,0
29/07/2024,0.026149817,0.015018159,0.016843164,0,0.015018159,0.015018159,0
1/07/2024,-0.008835701,0.014645225,-0.0097202,0,0,0.014645225,0.014645225
2/07/2024,0.014645225,-0.002373892,0.013443034,0,-0.002373892,0,0.002373892
3/07/2024,-0.002373892,0.012797194,-0.002349731,0,0,0.012797194,0.012797194
5/07/2024,0.012797194,-0.000955878,0.013135671,0,-0.000955878,0,0.000955878
8/07/2024,-0.000955878,0.000365608,-0.001289634,0,0,0.000365608,0.000365608
9/07/2024,0.000365608,0.006250664,0.00014961,0,0.006250664,0.006250664,0
10/07/2024,0.006250664,0.000167633,0.005723346,0,0.000167633,0.000167633,0
11/07/2024,0.000167633,0.008180125,0.000227784,0,0.008180125,0.008180125,0
12/07/2024,0.008180125,-0.009619991,0.013135671,0,-0.009619991,0,0.009619991
15/07/2024,-0.009619991,0.014719472,-0.009159206,0,0,0.014719472,0.014719472
16/07/2024,0.014719472,-0.007846518,0.013399915,0,-0.007846518,0,0.007846518
17/07/2024,-0.007846518,0.053016562,-0.007194851,0,0,0.053016562,0.053016562
18/07/2024,0.053016562,-0.000540316,0.015805482,0,-0.000540316,0,0.000540316
19/07/2024,-0.000540316,0.017627403,0.00115532,0,0.017627403,0.017627403,0
22/07/2024,0.017627403,-0.020955043,0.015088283,0,-0.020955043,0,0.020955043
23/07/2024,-0.020955043,-0.002635593,-0.007194851,0,0,0,0
24/07/2024,-0.002635593,0.001047179,-0.00022527,0,0,0.001047179,0.001047179
25/07/2024,0.001047179,0.008639888,0.001055681,0,0.008639888,0.008639888,0
26/07/2024,0.008639888,0.004547062,0.013135671,0,0.004547062,0.004547062,0
29/07/2024,0.004547062,0.001711264,0.003886831,0,0.001711264,0.001711264,0
1/07/2024,0.000210527,-0.005063372,-0.000298856,0,0,0,0
2/07/2024,-0.005063372,-0.004026686,-0.005669482,0,0,0,0
3/07/2024,-0.004026686,-0.00085702,-0.003602045,0,0,0,0
5/07/2024,-0.00085702,-0.012728036,-0.000854702,0,0,0,0
8/07/2024,-0.012728036,-0.00566085,-0.014564225,0,0,0,0
9/07/2024,-0.00566085,0.010209738,-0.007815218,0,0,0.010209738,0.010209738
10/07/2024,0.010209738,0.010534288,0.010337116,0,0.010534288,0.010534288,0
11/07/2024,0.010534288,0.013172121,0.010984324,0,0.013172121,0.013172121,0
12/07/2024,0.013172121,0.00042204,0.011525166,0,0.00042204,0.00042204,0
15/07/2024,0.00042204,0.000421781,0.000580474,0,0.000421781,0.000421781,0
16/07/2024,0.000421781,0.022932051,-3.11E-06,0,0,0.022932051,0.022932051
17/07/2024,0.022932051,-0.009942077,0.010868845,0,-0.009942077,0,0.009942077
18/07/2024,-0.009942077,-0.015100984,-0.013514251,0,0,0,0
19/07/2024,-0.015100984,-0.010622577,-0.013039446,0,0,0,0
22/07/2024,-0.010622577,-0.009873424,-0.014892321,0,0,0,0
23/07/2024,-0.009873424,0.010513944,-0.013788462,0,0,0.010513944,0.010513944
24/07/2024,0.010513944,0.008290051,0.011468735,0,0.008290051,0.008290051,0
25/07/2024,0.008290051,0.013456876,0.01146334,0,0.013456876,0.013456876,0
26/07/2024,0.013456876,0.002294788,0.010480244,0,0.002294788,0.002294788,0
29/07/2024,0.002294788,0.003120729,0.002968132,0,0.003120729,0.003120729,0
1/07/2024,0.00219323,-0.003978889,0.002732935,0,-0.003978889,0,0.003978889
2/07/2024,-0.003978889,0.011617687,-0.002648364,0,0,0.011617687,0.011617687
3/07/2024,0.011617687,0.003256081,0.01476567,0,0.003256081,0.003256081,0
5/07/2024,0.003256081,-0.005432602,0.003698194,0,-0.005432602,0,0.005432602
8/07/2024,-0.005432602,-0.016615543,-0.004603285,0,0,0,0
9/07/2024,-0.016615543,0.007724143,-0.010625876,0,0,0.007724143,0.007724143
10/07/2024,0.007724143,0.014865653,0.007027434,0,0.014865653,0.014865653,0
11/07/2024,0.014865653,0.003108683,0.014923544,0,0.003108683,0.003108683,0
12/07/2024,0.003108683,-0.015093096,0.003698194,0,-0.015093096,0,0.015093096
15/07/2024,-0.015093096,0.011984413,-0.010625876,0,0,0.011984413,0.011984413
16/07/2024,0.011984413,-0.000541651,0.01476567,0,-0.000541651,0,0.000541651
17/07/2024,-0.000541651,-0.00189804,5.72E-05,0,-0.00189804,0,0.00189804
18/07/2024,-0.00189804,-0.000407177,-0.001443112,0,0,0,0
19/07/2024,-0.000407177,0.001085403,0.000181088,0,0.001085403,0.001085403,0
22/07/2024,0.001085403,-0.012692089,0.001750762,0,-0.012692089,0,0.012692089
23/07/2024,-0.012692089,0.002606166,-0.010627291,0,0,0.002606166,0.002606166
24/07/2024,0.002606166,-0.004943715,0.002739034,0,-0.004943715,0,0.004943715
25/07/2024,-0.004943715,0.02246064,-0.004440884,0,0,0.02246064,0.02246064
26/07/2024,0.02246064,-0.006617593,0.01476567,0,-0.006617593,0,0.006617593
29/07/2024,-0.006617593,-0.007753554,-0.00730003,0,0,0,0
1/07/2024,-0.003830889,0.01276149,-0.003800277,0,0,0.01276149,0.01276149
2/07/2024,0.01276149,-0.004528494,0.015235288,0,-0.004528494,0,0.004528494
3/07/2024,-0.004528494,-0.004402106,-0.004814458,0,0,0,0
5/07/2024,-0.004402106,-0.006639596,-0.004653167,0,0,0,0
8/07/2024,-0.006639596,-0.00981864,-0.006558979,0,0,0,0
9/07/2024,-0.00981864,0.013955132,-0.01085419,0,0,0.013955132,0.013955132
10/07/2024,0.013955132,0.033488634,0.015150834,0,0.033488634,0.033488634,0
11/07/2024,0.033488634,0.019623689,0.015309033,0,0.019623689,0.019623689,0
12/07/2024,0.019623689,0.012503657,0.014815298,0,0.012503657,0.012503657,0
15/07/2024,0.012503657,0.018602651,0.014328669,0,0.018602651,0.018602651,0
16/07/2024,0.018602651,0.012256818,0.015588,0,0.012256818,0.012256818,0
17/07/2024,0.012256818,0.01685849,0.015846858,0,0.01685849,0.01685849,0
18/07/2024,0.01685849,-0.021823878,0.016221819,0,-0.021823878,0,0.021823878
19/07/2024,-0.021823878,0.01110456,-0.015668157,0,0,0.01110456,0.01110456
22/07/2024,0.01110456,-0.017041731,0.016081766,0,-0.017041731,0,0.017041731
23/07/2024,-0.017041731,-0.016373635,-0.015768944,0,0,0,0
24/07/2024,-0.016373635,0.007128154,-0.01544195,0,0,0.007128154,0.007128154
25/07/2024,0.007128154,0.018406266,0.010218556,0,0.018406266,0.018406266,0
26/07/2024,0.018406266,-0.000402371,0.016129542,0,-0.000402371,0,0.000402371
29/07/2024,-0.000402371,0.0170262,0.000895067,0,0.0170262,0.0170262,0
1/07/2024,-0.025606023,-0.000262006,-0.017528281,0,0,0,0
2/07/2024,-0.000262006,0.005270125,-0.00074197,0,0,0.005270125,0.005270125
3/07/2024,0.005270125,-0.005005902,0.004993587,0,-0.005005902,0,0.005005902
5/07/2024,-0.005005902,-0.01409782,-0.00472559,0,0,0,0
8/07/2024,-0.01409782,0.004810177,-0.017558867,0,0,0.004810177,0.004810177
9/07/2024,0.004810177,-0.002134989,0.004974346,0,-0.002134989,0,0.002134989
10/07/2024,-0.002134989,0.008512946,-0.002439531,0,0,0.008512946,0.008512946
11/07/2024,0.008512946,0.014203314,0.009861574,0,0.014203314,0.014203314,0
12/07/2024,0.014203314,0.016833175,0.01519922,0,0.016833175,0.016833175,0
15/07/2024,0.016833175,0.017059662,0.015119027,0,0.017059662,0.017059662,0
16/07/2024,0.017059662,0.024440108,0.015153961,0,0.024440108,0.024440108,0
17/07/2024,0.024440108,-0.011148406,0.01548134,0,-0.011148406,0,0.011148406
18/07/2024,-0.011148406,-0.001495826,-0.017267695,0,0,0,0
19/07/2024,-0.001495826,-0.013817656,-0.001424342,0,0,0,0
22/07/2024,-0.013817656,-0.026141942,-0.018782728,0,0,0,0
23/07/2024,-0.026141942,-0.01096612,-0.022067397,0,0,0,0
24/07/2024,-0.01096612,0.003930348,-0.019177103,0,0,0.003930348,0.003930348
25/07/2024,0.003930348,0.0372171,0.003408912,0,0.0372171,0.0372171,0
26/07/2024,0.0372171,0.024637346,0.015396233,0,0.024637346,0.024637346,0
29/07/2024,0.024637346,0.003190604,0.015974128,0,0.003190604,0.003190604,0
1/07/2024,0.023587389,0.005350163,0.04352522,0,0.005350163,0.005350163,0
2/07/2024,0.005350163,0.018836814,0.005365345,0,0.018836814,0.018836814,0
3/07/2024,0.018836814,0.005790722,0.021149247,0,0.005790722,0.005790722,0
5/07/2024,0.005790722,0.02079604,0.005591146,0,0.02079604,0.02079604,0
8/07/2024,0.02079604,0.00106563,0.0347893,0,0.00106563,0.00106563,0
9/07/2024,0.00106563,0.016486774,0.00095304,0,0.016486774,0.016486774,0
10/07/2024,0.016486774,-0.012420273,0.012434873,0,-0.012420273,0,0.012420273
11/07/2024,-0.012420273,0.001382566,-0.015985969,0,0,0.001382566,0.001382566
12/07/2024,0.001382566,-0.019813654,0.00095304,0,-0.019813654,0,0.019813654
15/07/2024,-0.019813654,-0.038304184,-0.019641969,0,0,0,0
16/07/2024,-0.038304184,-0.093082123,-0.018215864,0,0,0,0
17/07/2024,-0.093082123,0.003262474,-0.017388059,0,0,0.003262474,0.003262474
18/07/2024,0.003262474,0.010728258,0.006019845,0,0.010728258,0.010728258,0
19/07/2024,0.010728258,0.005899075,0.01067086,0,0.005899075,0.005899075,0
22/07/2024,0.005899075,-0.002892548,0.00584684,0,-0.002892548,0,0.002892548
23/07/2024,-0.002892548,-0.081096579,-0.001047588,0,0,0,0
24/07/2024,-0.081096579,-0.026918411,-0.018806144,0,0,0,0
25/07/2024,-0.026918411,0.026689869,-0.018847094,0,0,0.026689869,0.026689869
26/07/2024,0.026689869,-0.013574353,0.040457199,0,-0.013574353,0,0.013574353
29/07/2024,-0.013574353,-0.023377403,-0.017640934,0,0,0,0
1/07/2024,-0.015068677,0.024806903,-0.014766278,0,0,0.024806903,0.024806903
2/07/2024,0.024806903,-0.014735932,0.016323644,0,-0.014735932,0,0.014735932
3/07/2024,-0.014735932,0.006104946,-0.014617071,0,0,0.006104946,0.006104946
5/07/2024,0.006104946,0.010457846,0.004280824,0,0.010457846,0.010457846,0
8/07/2024,0.010457846,-0.00640856,0.011785096,0,-0.00640856,0,0.00640856
9/07/2024,-0.00640856,-0.005710572,-0.007743568,0,0,0,0
10/07/2024,-0.005710572,0.013031277,-0.008551829,0,0,0.013031277,0.013031277
11/07/2024,0.013031277,0.012683641,0.015162109,0,0.012683641,0.012683641,0
12/07/2024,0.012683641,-0.014874203,0.015419621,0,-0.014874203,0,0.014874203
15/07/2024,-0.014874203,-0.013245249,-0.014047623,0,0,0,0
16/07/2024,-0.013245249,-0.018880798,-0.014085853,0,0,0,0
17/07/2024,-0.018880798,-0.025613023,-0.013984473,0,0,0,0
18/07/2024,-0.025613023,0.001160944,-0.013639393,0,0,0.001160944,0.001160944
19/07/2024,0.001160944,0.015733243,0.001896041,0,0.015733243,0.015733243,0
22/07/2024,0.015733243,-0.00400571,0.015620695,0,-0.00400571,0,0.00400571
23/07/2024,-0.00400571,-0.022420728,-0.002779312,0,0,0,0
24/07/2024,-0.022420728,-0.014371732,-0.014879058,0,0,0,0
25/07/2024,-0.014371732,0.012219288,-0.013916144,0,0,0.012219288,0.012219288
26/07/2024,0.012219288,0,0.015747757,0,0,0,0
29/07/2024,0,0.013039048,0.000733205,0,0.013039048,0.013039048,0
1/07/2024,-0.003513071,0.004591554,-0.004378275,0,0,0.004591554,0.004591554
2/07/2024,0.004591554,-0.005268494,0.00414956,0,-0.005268494,0,0.005268494
3/07/2024,-0.005268494,-0.00925303,-0.004248367,0,0,0,0
5/07/2024,-0.00925303,-0.007134127,-0.007871656,0,0,0,0
8/07/2024,-0.007134127,-0.014422674,-0.006522651,0,0,0,0
9/07/2024,-0.014422674,0.003486025,-0.012335518,0,0,0.003486025,0.003486025
10/07/2024,0.003486025,0.045709817,0.004409318,0,0.045709817,0.045709817,0
11/07/2024,0.045709817,0.00781518,0.024069932,0,0.00781518,0.00781518,0
12/07/2024,0.00781518,0.002898569,0.007018752,0,0.002898569,0.002898569,0
15/07/2024,0.002898569,0.012550813,0.002518538,0,0.012550813,0.012550813,0
16/07/2024,0.012550813,-0.013735621,0.017348547,0,-0.013735621,0,0.013735621
17/07/2024,-0.013735621,-0.008598526,-0.012643507,0,0,0,0
18/07/2024,-0.008598526,-0.011625642,-0.008018256,0,0,0,0
19/07/2024,-0.011625642,0.014809164,-0.009522649,0,0,0.014809164,0.014809164
22/07/2024,0.014809164,-0.008912674,0.024069932,0,-0.008912674,0,0.008912674
23/07/2024,-0.008912674,0.019975559,-0.007097741,0,0,0.019975559,0.019975559
24/07/2024,0.019975559,0.019327379,0.024069932,0,0.019327379,0.019327379,0
25/07/2024,0.019327379,0.008570642,0.024069932,0,0.008570642,0.008570642,0
26/07/2024,0.008570642,0.003560064,0.008453513,0,0.003560064,0.003560064,0
29/07/2024,0.003560064,-0.003942239,0.003392345,0,-0.003942239,0,0.003942239
1/07/2024,-0.005095354,0.016058707,-0.010938915,0,0,0.016058707,0.016058707
2/07/2024,0.016058707,0.003832689,0.013220461,0,0.003832689,0.003832689,0
3/07/2024,0.003832689,0.02632379,0.003242511,0,0.02632379,0.02632379,0
5/07/2024,0.02632379,-0.005468408,0.013872208,0,-0.005468408,0,0.005468408
8/07/2024,-0.005468408,0.006799802,-0.011557168,0,0,0.006799802,0.006799802
9/07/2024,0.006799802,-0.002868096,0.006079067,0,-0.002868096,0,0.002868096
10/07/2024,-0.002868096,-0.04359117,-0.002418703,0,0,0,0
11/07/2024,-0.04359117,-0.004368188,-0.011109436,0,0,0,0
12/07/2024,-0.004368188,0.006892721,-0.008446636,0,0,0.006892721,0.006892721
15/07/2024,0.006892721,0.00240079,0.006895089,0,0.00240079,0.00240079,0
16/07/2024,0.00240079,-0.005291578,0.002096313,0,-0.005291578,0,0.005291578
17/07/2024,-0.005291578,-0.008198701,-0.011151575,0,0,0,0
18/07/2024,-0.008198701,-0.001478371,-0.011109436,0,0,0,0
19/07/2024,-0.001478371,0.011023222,-0.001250879,0,0,0.011023222,0.011023222
22/07/2024,0.011023222,0.005519207,0.012912749,0,0.005519207,0.005519207,0
23/07/2024,0.005519207,-0.025302427,0.005291348,0,-0.025302427,0,0.025302427
24/07/2024,-0.025302427,-0.018060106,-0.011109436,0,0,0,0
25/07/2024,-0.018060106,0.00344273,-0.010938915,0,0,0.00344273,0.00344273
26/07/2024,0.00344273,-0.002498199,0.002735539,0,-0.002498199,0,0.002498199
29/07/2024,-0.002498199,-0.006803671,-0.002320024,0,0,0,0
1/07/2024,0.023113448,-0.01827124,0.03265017,0,-0.01827124,0,0.01827124
